,Year,State,STATE_NAME,REGION_NAME,OFFENSE_SUBCAT_NAME,ACTUAL_COUNT,UNFOUNDED_COUNT,CLEARED_COUNT,JUVENILE_CLEARED_COUNT,ht_happ
2632,2018,AZ,Arizona,West,Commercial Sex Acts,1,0,0,0,1
2633,2017,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
2634,2018,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
2635,2018,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
2636,2018,IL,Illinois,Midwest,Involuntary Servitude,1,0,0,0,1
2637,2018,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
2638,2018,LA,Louisiana,South,Commercial Sex Acts,1,0,0,0,1
2639,2018,MI,Michigan,Midwest,Involuntary Servitude,1,0,1,0,1
2640,2017,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
2641,2018,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
2642,2018,OK,Oklahoma,South,Commercial Sex Acts,1,0,1,0,1
2643,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
2644,2018,WI,Wisconsin,Midwest,Commercial Sex Acts,6,0,0,0,1
2645,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
2646,2018,TN,Tennessee,South,Commercial Sex Acts,1,0,1,0,1
2647,2017,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
2648,2020,TX,Texas,South,Involuntary Servitude,3,0,3,0,1
2649,2019,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
2650,2018,WI,Wisconsin,Midwest,Involuntary Servitude,3,0,1,0,1
2651,2018,WI,Wisconsin,Midwest,Commercial Sex Acts,3,0,0,0,1
2652,2017,WI,Wisconsin,Midwest,Commercial Sex Acts,6,0,1,0,1
2653,2017,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,2,0,1
2654,2019,AZ,Arizona,West,Commercial Sex Acts,1,0,0,0,1
2655,2020,AK,Alaska,West,Involuntary Servitude,1,0,0,0,1
2656,2020,AK,Alaska,West,Commercial Sex Acts,1,0,1,0,1
2657,2018,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
2658,2019,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
2659,2020,TX,Texas,South,Involuntary Servitude,2,0,2,0,1
2660,2018,KY,Kentucky,South,Commercial Sex Acts,1,0,1,0,1
2661,2017,WI,Wisconsin,Midwest,Commercial Sex Acts,4,0,2,0,1
2662,2019,MS,Mississippi,South,Commercial Sex Acts,1,0,0,0,1
2663,2019,AZ,Arizona,West,Commercial Sex Acts,4,0,0,0,1
2664,2020,TX,Texas,South,Involuntary Servitude,14,0,14,0,1
2665,2020,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
2666,2020,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
2667,2020,TX,Texas,South,Commercial Sex Acts,2,0,1,1,1
2668,2020,TX,Texas,South,Commercial Sex Acts,4,0,0,0,1
2669,2020,TX,Texas,South,Commercial Sex Acts,2,0,1,0,1
2670,2020,TX,Texas,South,Commercial Sex Acts,2,0,1,0,1
2671,2020,LA,Louisiana,South,Commercial Sex Acts,1,0,0,0,1
2672,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2673,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2674,2020,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
2675,2020,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
2676,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2677,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2678,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2679,2020,TX,Texas,South,Commercial Sex Acts,2,0,0,0,1
2680,2020,VA,Virginia,South,Involuntary Servitude,1,0,0,0,1
2681,2018,ME,Maine,Northeast,Commercial Sex Acts,1,0,0,0,1
2682,2019,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
2683,2019,CO,Colorado,West,Involuntary Servitude,1,0,0,0,1
2684,2019,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
2685,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2686,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2687,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2688,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2689,2020,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
2690,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2691,2015,CO,Colorado,West,Commercial Sex Acts,4,0,0,0,1
2692,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
2693,2019,WI,Wisconsin,Midwest,Involuntary Servitude,1,0,1,0,1
2694,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2695,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2696,2020,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
2697,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,4,0,1
2698,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,1,0,1
2699,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,1,0,1
2700,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
2701,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
2702,2019,NC,North Carolina,South,Involuntary Servitude,1,0,0,0,1
2703,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2704,2018,WI,Wisconsin,Midwest,Commercial Sex Acts,5,0,2,0,1
2705,2018,WI,Wisconsin,Midwest,Involuntary Servitude,1,0,1,0,1
2706,2018,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,1,0,1
2707,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,1,0,1
2708,2018,MT,Montana,West,Commercial Sex Acts,1,0,0,0,1
2709,2020,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
2710,2019,AK,Alaska,West,Commercial Sex Acts,1,0,0,0,1
2711,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2712,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2713,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2714,2019,TX,Texas,South,Commercial Sex Acts,2,0,0,0,1
2715,2019,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
2716,2019,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
2717,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2718,2019,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
2719,2019,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
2720,2019,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
2721,2019,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
2722,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,1,0,1
2723,2020,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
2724,2019,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
2725,2019,WV,West Virginia,South,Commercial Sex Acts,2,0,0,0,1
2726,2019,ND,North Dakota,Midwest,Commercial Sex Acts,1,0,0,0,1
2727,2019,NC,North Carolina,South,Commercial Sex Acts,1,0,0,0,1
2728,2019,CT,Connecticut,Northeast,Commercial Sex Acts,1,0,0,0,1
2729,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2730,2018,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
2731,2018,ND,North Dakota,Midwest,Commercial Sex Acts,1,0,0,0,1
2732,2019,ND,North Dakota,Midwest,Commercial Sex Acts,1,0,0,0,1
2733,2015,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
2734,2016,KY,Kentucky,South,Commercial Sex Acts,2,0,2,0,1
2735,2017,KY,Kentucky,South,Involuntary Servitude,1,0,0,0,1
2736,2020,KY,Kentucky,South,Involuntary Servitude,1,0,0,0,1
2737,2018,MI,Michigan,Midwest,Involuntary Servitude,1,0,0,0,1
2738,2016,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
2739,2017,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
2740,2019,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
2741,2020,VA,Virginia,South,Involuntary Servitude,1,0,0,0,1
2742,2019,MI,Michigan,Midwest,Commercial Sex Acts,1,0,0,0,1
2743,2017,KY,Kentucky,South,Involuntary Servitude,1,0,0,0,1
2744,2020,SC,South Carolina,South,Commercial Sex Acts,1,0,0,0,1
2745,2018,MI,Michigan,Midwest,Involuntary Servitude,1,0,0,0,1
2746,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2747,2020,TX,Texas,South,Commercial Sex Acts,2,0,0,0,1
2748,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2749,2019,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
2750,2019,MA,Massachusetts,Northeast,Involuntary Servitude,1,0,0,0,1
2751,2019,MA,Massachusetts,Northeast,Commercial Sex Acts,3,0,3,0,1
2752,2020,MA,Massachusetts,Northeast,Commercial Sex Acts,1,0,0,0,1
2753,2020,MA,Massachusetts,Northeast,Involuntary Servitude,1,0,0,0,1
2754,2020,FL,Florida,South,Commercial Sex Acts,1,0,1,0,1
2755,2020,FL,Florida,South,Commercial Sex Acts,25,4,5,0,1
2756,2020,FL,Florida,South,Involuntary Servitude,3,1,0,0,1
2757,2020,FL,Florida,South,Commercial Sex Acts,2,0,2,0,1
2758,2020,FL,Florida,South,Involuntary Servitude,4,1,4,0,1
2759,2020,FL,Florida,South,Commercial Sex Acts,1,4,0,0,1
2760,2020,GA,Georgia,South,Commercial Sex Acts,6,0,0,0,1
2761,2019,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
2762,2019,MO,Missouri,Midwest,Commercial Sex Acts,1,0,1,0,1
2763,2019,MO,Missouri,Midwest,Commercial Sex Acts,1,0,1,0,1
2764,2019,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
2765,2019,SD,South Dakota,Midwest,Commercial Sex Acts,1,0,0,0,1
2766,2019,SD,South Dakota,Midwest,Commercial Sex Acts,1,0,0,0,1
2767,2019,DE,Delaware,South,Involuntary Servitude,2,0,2,0,1
2768,2019,WA,Washington,West,Commercial Sex Acts,2,0,0,0,1
2769,2019,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
2770,2020,FL,Florida,South,Commercial Sex Acts,1,0,1,0,1
2771,2020,FL,Florida,South,Commercial Sex Acts,1,0,1,0,1
2772,2020,FL,Florida,South,Commercial Sex Acts,4,4,3,0,1
2773,2020,FL,Florida,South,Commercial Sex Acts,1,0,1,0,1
2774,2018,WA,Washington,West,Commercial Sex Acts,4,0,4,0,1
2775,2020,FL,Florida,South,Commercial Sex Acts,8,0,8,0,1
2776,2020,FL,Florida,South,Commercial Sex Acts,1,0,0,0,1
2777,2020,FL,Florida,South,Commercial Sex Acts,1,0,0,0,1
2778,2018,DE,Delaware,South,Involuntary Servitude,1,0,0,0,1
2779,2018,CO,Colorado,West,Commercial Sex Acts,1,0,1,0,1
2780,2018,DE,Delaware,South,Commercial Sex Acts,1,0,0,0,1
2781,2019,ME,Maine,Northeast,Commercial Sex Acts,1,0,0,0,1
2782,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
2783,2019,ND,North Dakota,Midwest,Commercial Sex Acts,1,0,0,0,1
2784,2020,ME,Maine,Northeast,Commercial Sex Acts,2,0,0,0,1
2785,2018,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
2786,2018,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
2787,2018,CO,Colorado,West,Involuntary Servitude,1,0,0,0,1
2788,2019,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
2789,2017,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2790,2017,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2791,2018,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2792,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
2793,2018,NV,Nevada,West,Commercial Sex Acts,1,0,0,0,1
2794,2019,NV,Nevada,West,Commercial Sex Acts,3,0,0,0,1
2795,2019,NV,Nevada,West,Commercial Sex Acts,1,0,0,0,1
2796,2019,NV,Nevada,West,Commercial Sex Acts,4,0,2,0,1
2797,2018,NV,Nevada,West,Commercial Sex Acts,2,0,1,1,1
2798,2018,NV,Nevada,West,Commercial Sex Acts,1,0,0,0,1
2799,2018,NV,Nevada,West,Commercial Sex Acts,2,0,0,0,1
2800,2018,NV,Nevada,West,Commercial Sex Acts,1,0,0,0,1
2801,2020,WY,Wyoming,West,Commercial Sex Acts,1,0,1,0,1
2802,2019,WV,West Virginia,South,Commercial Sex Acts,2,0,0,0,1
2803,2019,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
2804,2019,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
2805,2019,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
2806,2019,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
2807,2019,MO,Missouri,Midwest,Involuntary Servitude,1,0,0,0,1
2808,2018,MO,Missouri,Midwest,Commercial Sex Acts,3,0,0,0,1
2809,2020,MO,Missouri,Midwest,Commercial Sex Acts,2,0,2,0,1
2810,2020,TN,Tennessee,South,Commercial Sex Acts,1,0,2,0,1
2811,2020,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
2812,2019,WV,West Virginia,South,Commercial Sex Acts,2,0,0,0,1
2813,2019,VA,Virginia,South,Involuntary Servitude,1,0,1,0,1
2814,2020,VA,Virginia,South,Involuntary Servitude,1,0,0,0,1
2815,2020,VA,Virginia,South,Commercial Sex Acts,1,0,1,0,1
2816,2020,VA,Virginia,South,Commercial Sex Acts,1,0,1,0,1
2817,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
2818,2019,MN,Minnesota,Midwest,Commercial Sex Acts,4,0,4,0,1
2819,2019,TX,Texas,South,Involuntary Servitude,2,0,2,0,1
2820,2019,TX,Texas,South,Involuntary Servitude,2,0,2,0,1
2821,2019,SC,South Carolina,South,Commercial Sex Acts,1,0,0,0,1
2822,2020,GA,Georgia,South,Commercial Sex Acts,2,0,0,0,1
2823,2019,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
2824,2018,SC,South Carolina,South,Commercial Sex Acts,1,0,1,0,1
2825,2019,VT,Vermont,Northeast,Commercial Sex Acts,1,0,0,0,1
2826,2018,SC,South Carolina,South,Commercial Sex Acts,1,0,1,0,1
2827,2019,MT,Montana,West,Commercial Sex Acts,1,0,0,0,1
2828,2017,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2829,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2830,2019,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,0,0,1
2831,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
2832,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,0,0,1
2833,2020,MT,Montana,West,Commercial Sex Acts,2,0,0,0,1
2834,2019,VA,Virginia,South,Commercial Sex Acts,1,0,0,0,1
2835,2018,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
2836,2019,NC,North Carolina,South,Involuntary Servitude,1,0,0,0,1
2837,2019,NJ,New Jersey,Northeast,Commercial Sex Acts,1,0,0,0,1
2838,2019,NV,Nevada,West,Commercial Sex Acts,13,0,8,0,1
2839,2019,MA,Massachusetts,Northeast,Involuntary Servitude,1,0,0,0,1
2840,2020,OH,Ohio,Midwest,Commercial Sex Acts,1,0,0,0,1
2841,2019,CT,Connecticut,Northeast,Commercial Sex Acts,1,0,0,0,1
2842,2020,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
2843,2020,MI,Michigan,Midwest,Commercial Sex Acts,1,0,0,0,1
2844,2020,MI,Michigan,Midwest,Involuntary Servitude,1,0,1,0,1
2845,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
2846,2020,GA,Georgia,South,Commercial Sex Acts,2,0,1,0,1
2847,2018,CT,Connecticut,Northeast,Involuntary Servitude,2,0,0,0,1
2848,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
2849,2020,MD,Maryland,South,Commercial Sex Acts,1,0,1,0,1
2850,2018,CT,Connecticut,Northeast,Commercial Sex Acts,1,0,0,0,1
2851,2018,CT,Connecticut,Northeast,Commercial Sex Acts,1,0,0,0,1
2852,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2853,2018,CT,Connecticut,Northeast,Commercial Sex Acts,1,0,0,0,1
2854,2019,MI,Michigan,Midwest,Commercial Sex Acts,7,0,7,0,1
2855,2019,MI,Michigan,Midwest,Commercial Sex Acts,12,0,11,0,1
2856,2019,MI,Michigan,Midwest,Commercial Sex Acts,4,0,3,0,1
2857,2019,MI,Michigan,Midwest,Commercial Sex Acts,10,0,9,0,1
2858,2019,MI,Michigan,Midwest,Commercial Sex Acts,2,0,2,0,1
2859,2020,MI,Michigan,Midwest,Commercial Sex Acts,1,0,0,0,1
2860,2019,CT,Connecticut,Northeast,Commercial Sex Acts,1,0,0,0,1
2861,2020,MI,Michigan,Midwest,Commercial Sex Acts,6,0,6,0,1
2862,2020,MI,Michigan,Midwest,Commercial Sex Acts,5,0,5,0,1
2863,2020,OR,Oregon,West,Commercial Sex Acts,1,0,0,0,1
2864,2020,OR,Oregon,West,Commercial Sex Acts,2,0,0,0,1
2865,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
2866,2019,GA,Georgia,South,Commercial Sex Acts,2,0,0,0,1
2867,2018,TX,Texas,South,Commercial Sex Acts,3,0,0,0,1
2868,2020,TN,Tennessee,South,Commercial Sex Acts,1,0,1,0,1
2869,2020,UT,Utah,West,Involuntary Servitude,1,0,0,0,1
2870,2019,RI,Rhode Island,Northeast,Commercial Sex Acts,2,0,0,0,1
2871,2018,SC,South Carolina,South,Involuntary Servitude,1,0,0,0,1
2872,2019,SC,South Carolina,South,Commercial Sex Acts,2,0,0,0,1
2873,2018,TN,Tennessee,South,Commercial Sex Acts,1,0,1,0,1
2874,2017,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
2875,2018,TN,Tennessee,South,Commercial Sex Acts,3,0,0,0,1
2876,2018,TN,Tennessee,South,Commercial Sex Acts,3,0,0,0,1
2877,2018,TN,Tennessee,South,Commercial Sex Acts,2,0,0,0,1
2878,2019,ME,Maine,Northeast,Commercial Sex Acts,1,0,1,0,1
2879,2017,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
2880,2020,WA,Washington,West,Involuntary Servitude,1,0,0,0,1
2881,2020,WA,Washington,West,Involuntary Servitude,1,0,1,0,1
2882,2020,WA,Washington,West,Involuntary Servitude,2,0,0,0,1
2883,2019,NC,North Carolina,South,Involuntary Servitude,1,0,0,0,1
2884,2020,NC,North Carolina,South,Commercial Sex Acts,1,0,0,0,1
2885,2019,TX,Texas,South,Commercial Sex Acts,4,0,0,0,1
2886,2020,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
2887,2020,TX,Texas,South,Commercial Sex Acts,2,0,0,0,1
2888,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2889,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2890,2020,TX,Texas,South,Commercial Sex Acts,2,0,0,0,1
2891,2020,NC,North Carolina,South,Involuntary Servitude,1,0,0,0,1
2892,2019,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
2893,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,2,0,1
2894,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,1,0,1
2895,2020,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
2896,2020,MO,Missouri,Midwest,Involuntary Servitude,1,0,1,0,1
2897,2020,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
2898,2019,NC,North Carolina,South,Commercial Sex Acts,1,0,0,0,1
2899,2019,NC,North Carolina,South,Involuntary Servitude,2,0,0,0,1
2900,2019,NC,North Carolina,South,Involuntary Servitude,3,0,0,0,1
2901,2019,NC,North Carolina,South,Involuntary Servitude,2,0,1,0,1
2902,2019,NC,North Carolina,South,Commercial Sex Acts,1,0,0,0,1
2903,2020,NC,North Carolina,South,Commercial Sex Acts,1,0,0,0,1
2904,2018,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
2905,2018,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,2,0,1
2906,2018,TX,Texas,South,Commercial Sex Acts,5,1,1,1,1
2907,2017,OK,Oklahoma,South,Commercial Sex Acts,2,0,2,0,1
2908,2017,OK,Oklahoma,South,Commercial Sex Acts,2,0,2,0,1
2909,2017,TX,Texas,South,Involuntary Servitude,2,0,0,0,1
2910,2017,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
2911,2018,MN,Minnesota,Midwest,Commercial Sex Acts,21,0,19,0,1
2912,2017,OK,Oklahoma,South,Commercial Sex Acts,1,0,1,1,1
2913,2017,OK,Oklahoma,South,Commercial Sex Acts,1,0,0,0,1
2914,2018,LA,Louisiana,South,Commercial Sex Acts,1,0,0,0,1
2915,2018,LA,Louisiana,South,Commercial Sex Acts,1,0,0,0,1
2916,2018,LA,Louisiana,South,Commercial Sex Acts,1,0,0,0,1
2917,2020,MA,Massachusetts,Northeast,Commercial Sex Acts,1,0,0,0,1
2918,2019,HI,Hawaii,West,Commercial Sex Acts,1,0,1,0,1
2919,2020,VA,Virginia,South,Commercial Sex Acts,1,0,0,0,1
2920,2019,MA,Massachusetts,Northeast,Commercial Sex Acts,1,0,0,0,1
2921,2018,AR,Arkansas,South,Involuntary Servitude,1,0,0,0,1
2922,2017,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
2923,2020,LA,Louisiana,South,Commercial Sex Acts,1,0,0,0,1
2924,2019,MO,Missouri,Midwest,Involuntary Servitude,2,0,0,0,1
2926,2019,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
2927,2019,MO,Missouri,Midwest,Involuntary Servitude,4,0,0,0,1
2928,2020,TX,Texas,South,Involuntary Servitude,3,0,3,0,1
2929,2017,TN,Tennessee,South,Commercial Sex Acts,1,0,1,0,1
2930,2018,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
2931,2020,OR,Oregon,West,Commercial Sex Acts,1,0,0,0,1
2932,2017,TN,Tennessee,South,Commercial Sex Acts,5,0,0,0,1
2933,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,1,1
2934,2018,VT,Vermont,Northeast,Commercial Sex Acts,1,0,0,0,1
2935,2017,VT,Vermont,Northeast,Commercial Sex Acts,1,0,0,0,1
2936,2017,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
2937,2019,TX,Texas,South,Commercial Sex Acts,3,0,2,0,1
2938,2019,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
2939,2018,WA,Washington,West,Involuntary Servitude,1,0,0,0,1
2940,2017,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
2941,2018,WA,Washington,West,Involuntary Servitude,2,0,1,0,1
2942,2018,WA,Washington,West,Involuntary Servitude,2,0,0,0,1
2943,2019,AZ,Arizona,West,Commercial Sex Acts,1,0,1,0,1
2944,2019,UT,Utah,West,Commercial Sex Acts,1,0,1,0,1
2945,2016,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
2946,2016,OK,Oklahoma,South,Commercial Sex Acts,1,0,1,0,1
2947,2016,RI,Rhode Island,Northeast,Commercial Sex Acts,1,0,0,0,1
2948,2016,RI,Rhode Island,Northeast,Commercial Sex Acts,1,0,0,0,1
2949,2016,SC,South Carolina,South,Involuntary Servitude,1,0,0,0,1
2950,2016,SC,South Carolina,South,Involuntary Servitude,4,0,0,0,1
2951,2016,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
2952,2016,TN,Tennessee,South,Commercial Sex Acts,2,0,0,0,1
2953,2016,TN,Tennessee,South,Commercial Sex Acts,2,0,0,0,1
2954,2016,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
2955,2016,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
2956,2016,TX,Texas,South,Commercial Sex Acts,2,0,1,0,1
2957,2016,TX,Texas,South,Involuntary Servitude,5,0,0,0,1
2958,2016,TX,Texas,South,Commercial Sex Acts,4,0,2,0,1
2959,2016,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
2960,2016,FL,Florida,South,Commercial Sex Acts,3,1,0,0,1
2961,2016,FL,Florida,South,Involuntary Servitude,1,1,0,0,1
2962,2016,FL,Florida,South,Commercial Sex Acts,42,13,14,0,1
2963,2016,FL,Florida,South,Involuntary Servitude,2,0,2,0,1
2964,2016,FL,Florida,South,Commercial Sex Acts,3,0,3,0,1
2965,2016,FL,Florida,South,Involuntary Servitude,2,0,2,0,1
2966,2016,FL,Florida,South,Commercial Sex Acts,2,0,2,0,1
2967,2016,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
2968,2016,FL,Florida,South,Commercial Sex Acts,2,3,2,0,1
2969,2016,FL,Florida,South,Commercial Sex Acts,4,3,4,0,1
2970,2016,LA,Louisiana,South,Commercial Sex Acts,3,0,3,0,1
2971,2016,FL,Florida,South,Commercial Sex Acts,4,8,1,0,1
2972,2016,FL,Florida,South,Commercial Sex Acts,1,1,0,0,1
2973,2016,FL,Florida,South,Involuntary Servitude,1,0,0,0,1
2974,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
2975,2016,MN,Minnesota,Midwest,Commercial Sex Acts,4,0,4,0,1
2976,2016,FL,Florida,South,Commercial Sex Acts,3,0,3,0,1
2977,2016,FL,Florida,South,Commercial Sex Acts,1,0,1,0,1
2978,2016,FL,Florida,South,Commercial Sex Acts,9,2,0,0,1
2979,2016,MN,Minnesota,Midwest,Commercial Sex Acts,5,0,4,0,1
2980,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
2981,2016,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
2982,2016,FL,Florida,South,Commercial Sex Acts,2,0,0,0,1
2983,2016,FL,Florida,South,Involuntary Servitude,1,0,0,0,1
2984,2016,FL,Florida,South,Commercial Sex Acts,2,6,2,0,1
2985,2016,FL,Florida,South,Commercial Sex Acts,8,0,8,0,1
2986,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
2987,2016,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
2988,2016,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
2989,2016,FL,Florida,South,Commercial Sex Acts,3,0,3,0,1
2990,2016,FL,Florida,South,Commercial Sex Acts,2,0,1,0,1
2991,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
2992,2017,AZ,Arizona,West,Commercial Sex Acts,4,0,0,0,1
2993,2017,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
2994,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
2995,2017,MO,Missouri,Midwest,Involuntary Servitude,2,0,0,0,1
2996,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
2997,2019,OH,Ohio,Midwest,Commercial Sex Acts,1,0,0,0,1
2998,2018,IL,Illinois,Midwest,Commercial Sex Acts,3,0,0,0,1
